stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,zone_id,WGS84,Israel1993,yx,y,x,betweeness,log-betweeness,central
13894,26205,שד. ירושלים/מוריה,רחוב: שדרות ירושלים 26 עיר: רמת גן רציף:  קומה:,32.074616,34.821709,0,,26205,POINT (34.821709 32.074616),POINT (183313.08970600314 664649.3148944025),[664649.3148944025 183313.08970600314],664649.3148944025,183313.08970600314,4.8334519004760286E-4,-7.634779480385675,false
13895,26206,ביה''ס חורב/עוזיאל,רחוב: עוזיאל 77 עיר: רמת גן רציף:  קומה:,32.071997,34.823049,0,,26206,POINT (34.823049 32.071997),POINT (183438.58362496505 664358.4451336103),[664358.4451336103 183438.58362496505],664358.4451336103,183438.58362496505,5.414535657342213E-4,-7.521253246383412,false
13896,26207,ביה''ס חורב/עוזיאל,רחוב: עוזיאל 72 עיר: רמת גן רציף:  קומה:,32.072195,34.822999,0,,26207,POINT (34.822999 32.072195),POINT (183433.9402011825 664380.4180974731),[664380.4180974731 183433.9402011825],664380.4180974731,183433.9402011825,5.355520569504017E-5,-9.834797553936456,false
13897,26208,שד. ירושלים/ עוזיאל,רחוב: שדרות ירושלים 29 עיר: רמת גן רציף:  קומה:,32.074755,34.822264,0,,26208,POINT (34.822264 32.074755),POINT (183365.54653056507 664664.5428644856),[664664.5428644856 183365.54653056507],664664.5428644856,183365.54653056507,2.0802231335470496E-4,-8.477865208272814,false
13898,26209,שד. ירושלים/עוזיאל,רחוב: שדרות ירושלים 42 עיר: רמת גן רציף:  קומה:,32.074545,34.823707,0,,26209,POINT (34.823707 32.074545),POINT (183501.70989283742 664640.7741225852),[664640.7741225852 183501.70989283742],664640.7741225852,183501.70989283742,1.0012759067999104E-4,-9.20906527845365,false
13899,26210,שד' ירושלים/בית לחם,רחוב: שדרות ירושלים 47 עיר: רמת גן רציף:  קומה:,32.074682,34.824104,0,,26210,POINT (34.824104 32.074682),POINT (183539.24758913787 664655.8338671048),[664655.8338671048 183539.24758913787],664655.8338671048,183539.24758913787,1.2730388882035098E-5,-11.271518597390612,false
13900,26213,הרא''ה/טרומן,רחוב: הרא''ה 202 עיר: רמת גן רציף:  קומה:,32.067979,34.824232,0,,26213,POINT (34.824232 32.067979),POINT (183548.7136015371 663912.4939454464),[663912.4939454464 183548.7136015371],663912.4939454464,183548.7136015371,1.9147279326621304E-4,-8.56076483115362,false
13901,26221,דרך נגבה/הירדן,רחוב: דרך נגבה 50 עיר: רמת גן רציף:  קומה:,32.070046,34.829165,0,,26221,POINT (34.829165 32.070046),POINT (184015.31040270548 664140.073168359),[664140.073168359 184015.31040270548],664140.073168359,184015.31040270548,6.797861915070451E-5,-9.596317326484183,false
13902,26222,דרך נגבה/בן אליעזר,רחוב: דרך נגבה 87 עיר: רמת גן רציף:  קומה:,32.069979,34.831939,0,,26222,POINT (34.831939 32.069979),POINT (184277.2143327372 664131.7358060393),[664131.7358060393 184277.2143327372],664131.7358060393,184277.2143327372,5.983818411210018E-5,-9.723866570478744,false
13903,26223,דרך נגבה/בן אליעזר,רחוב: דרך נגבה 70 עיר: רמת גן רציף:  קומה:,32.069882,34.832089,0,,26223,POINT (34.832089 32.069882),POINT (184291.3406788385 664120.9305671206),[664120.9305671206 184291.3406788385],664120.9305671206,184291.3406788385,3.286289438082168E-4,-8.020581274048341,false
13904,26227,שד' ירושלים/הרא''ה,רחוב: שדרות ירושלים 55 עיר: רמת גן רציף:  קומה:,32.074627,34.82544,0,,26227,POINT (34.82544 32.074627),POINT (183665.3690474573 664649.2909368918),[664649.2909368918 183665.3690474573],664649.2909368918,183665.3690474573,4.0826046529990947E-4,-7.80360519190482,false
13905,26228,שד' ירושלים/הרא''ה,רחוב: שדרות ירושלים 58 עיר: רמת גן רציף:  קומה:,32.074482,34.826095,0,,26228,POINT (34.826095 32.074482),POINT (183727.15669261065 664632.9947534922),[664632.9947534922 183727.15669261065],664632.9947534922,183727.15669261065,7.781831909087345E-4,-7.158548597610179,false
13906,26229,הרא''ה/ברקאי,רחוב: הרא''ה 130 עיר: רמת גן רציף:  קומה:,32.0769,34.825142,0,,26229,POINT (34.825142 32.0769),POINT (183638.11864287822 664901.4435226092),[664901.4435226092 183638.11864287822],664901.4435226092,183638.11864287822,3.800419755297364E-4,-7.875228849423952,false
13907,26230,הרא''ה/ברקאי,רחוב: הרא''ה 141 עיר: רמת גן רציף:  קומה:,32.077271,34.825261,0,,26230,POINT (34.825261 32.077271),POINT (183649.49877022422 664942.5443375361),[664942.5443375361 183649.49877022422],664942.5443375361,183649.49877022422,1.5022425403504624E-4,-8.803381353407826,false
13908,26234,מולכו/שד' ירושלים,רחוב: מולכו 6 עיר: רמת גן רציף:  קומה:,32.074813,34.82938,0,,26234,POINT (34.82938 32.074813),POINT (184037.44914393185 664668.6163306441),[664668.6163306441 184037.44914393185],664668.6163306441,184037.44914393185,0.0,-Infinity,false
13909,26235,מולכו/שד' ירושלים,רחוב: מולכו 5 עיר: רמת גן רציף:  קומה:,32.075095,34.829449,0,,26235,POINT (34.829449 32.075095),POINT (184044.07270248746 664699.8647405994),[664699.8647405994 184044.07270248746],664699.8647405994,184044.07270248746,0.0,-Infinity,false
13910,26236,שד' ירושלים/מולכו,רחוב: שדרות ירושלים 96 עיר: רמת גן רציף:  קומה:,32.074685,34.830784,0,,26236,POINT (34.830784 32.074685),POINT (184169.9630864511 664653.962338627),[664653.962338627 184169.9630864511],664653.962338627,184169.9630864511,9.450528162927213E-4,-6.964269741775485,false
13911,26237,שד' ירושלים/חזון אי''ש,רחוב: שדרות ירושלים 101 עיר: רמת גן רציף:  קומה:,32.074883,34.832221,0,,26237,POINT (34.832221 32.074883),POINT (184305.71793330132 664675.4495473595),[664675.4495473595 184305.71793330132],664675.4495473595,184305.71793330132,0.0010748004995469705,-6.835620216441718,true
13913,26239,רבי יהודה הנשיא/בארי,רחוב: רבי יהודה הנשיא 34 עיר: בני ברק רציף:  קומה:,32.078654,34.828845,0,,26239,POINT (34.828845 32.078654),POINT (183988.4185003927 665094.7217813726),[665094.7217813726 183988.4185003927],665094.7217813726,183988.4185003927,8.272567325346104E-5,-9.399980565737481,false
13914,26240,רבי יהודה הנשיא/בארי,רחוב: רבי יהודה הנשיא 35 עיר: בני ברק רציף:  קומה:,32.078806,34.828823,0,,26240,POINT (34.828823 32.078806),POINT (183986.4000840591 665111.5843475448),[665111.5843475448 183986.4000840591],665111.5843475448,183986.4000840591,1.1885570189993943E-4,-9.037600389709878,false
13915,26241,הבורסה/רכבת מרכז,רחוב: דרך זאב ז'בוטינסקי 1 עיר: רמת גן רציף:  קומה:,32.082614,34.800225,0,,26241,POINT (34.800225 32.082614),POINT (181287.92706378474 665543.6160709616),[665543.6160709616 181287.92706378474],665543.6160709616,181287.92706378474,7.43102494470811E-4,-7.204676575962438,false
13916,26248,ת.רק''ל אבא הלל,רחוב: דרך אבא הלל 4 עיר: רמת גן רציף:  קומה:,32.083873,34.803468,0,,26248,POINT (34.803468 32.083873),POINT (181594.61868385482 665682.0844109042),[665682.0844109042 181594.61868385482],665682.0844109042,181594.61868385482,2.304339950806468E-4,-8.375546091933602,false
13917,26249,צומת עלית/ארלוזורוב,רחוב: ארלוזורוב 73 עיר: רמת גן רציף:  קומה:,32.081749,34.805792,0,,26249,POINT (34.805792 32.081749),POINT (181813.1545606378 665445.7395003728),[665445.7395003728 181813.1545606378],665445.7395003728,181813.1545606378,3.596052143391709E-4,-7.9305037550849224,false
13918,26250,צומת עלית/ארלוזורוב,רחוב: ארלוזורוב 80 עיר: רמת גן רציף:  קומה:,32.08193,34.805427,0,,26250,POINT (34.805427 32.08193),POINT (181778.7687426795 665465.9381165038),[665465.9381165038 181778.7687426795],665465.9381165038,181778.7687426795,3.9183887647264445E-4,-7.844659832076071,false
13919,26255,דרך אבא הלל/ביאליק,רחוב: דרך אבא הלל 25 עיר: רמת גן רציף:  קומה:,32.086969,34.805391,0,,26255,POINT (34.805391 32.086969),POINT (181777.43751962247 666024.7283436671),[666024.7283436671 181777.43751962247],666024.7283436671,181777.43751962247,7.77289638865944E-4,-7.159697511463224,false
13920,26257,ביאליק/תובל,רחוב: ביאליק 134 עיר: רמת גן רציף:  קומה:,32.088489,34.804702,0,,26257,POINT (34.804702 32.088489),POINT (181713.01673867065 666193.5230288387),[666193.5230288387 181713.01673867065],666193.5230288387,181713.01673867065,0.001265094762427478,-6.672608248598479,true
13921,26258,דרך אבא הלל/ביאליק,רחוב: דרך אבא הלל 32 עיר: רמת גן רציף:  קומה:,32.08826,34.807448,0,,26258,POINT (34.807448 32.08826),POINT (181972.1572559088 666167.1713986606),[666167.1713986606 181972.1572559088],666167.1713986606,181972.1572559088,6.001519431432954E-6,-12.023497882223534,false
13922,26259,ארלוזורוב/החשמונאים,רחוב: ארלוזורוב 55 עיר: רמת גן רציף:  קומה:,32.08107,34.808933,0,,26259,POINT (34.808933 32.08107),POINT (182109.42387303323 665369.3530780425),[665369.3530780425 182109.42387303323],665369.3530780425,182109.42387303323,2.144790645041794E-4,-8.447298425738644,false
13923,26260,ארלוזורוב/החשמונאים,רחוב: ארלוזורוב 56 עיר: רמת גן רציף:  קומה:,32.081474,34.809175,0,,26260,POINT (34.809175 32.081474),POINT (182132.43571855058 665414.0690860846),[665414.0690860846 182132.43571855058],665414.0690860846,182132.43571855058,2.4388196919436739E-4,-8.318826182517503,false
13924,26264,דרך ז'בוטינסקי/ביאליק,רחוב: דרך זאב ז'בוטינסקי 52 עיר: רמת גן רציף:  קומה:,32.085076,34.810272,0,,26264,POINT (34.810272 32.085076),POINT (182237.4648740095 665813.1177594849),[665813.1177594849 182237.4648740095],665813.1177594849,182237.4648740095,1.599684524925042E-4,-8.740533934093234,false
13925,26269,ביאליק/דרך ז'בוטינסקי,רחוב: ביאליק 80 עיר: רמת גן רציף:  קומה:,32.086026,34.810245,0,,26269,POINT (34.810245 32.086026),POINT (182235.30093503254 665918.4731222574),[665918.4731222574 182235.30093503254],665918.4731222574,182235.30093503254,3.158510026588151E-5,-10.362825059140842,false
13926,26271,דרך ז'בוטינסקי/ביאליק,רחוב: דרך זאב ז'בוטינסקי 62 עיר: רמת גן רציף:  קומה:,32.086205,34.811475,0,,26271,POINT (34.811475 32.086205),POINT (182351.4935485773 665937.8987399064),[665937.8987399064 182351.4935485773],665937.8987399064,182351.4935485773,2.8088018137880388E-5,-10.480167473346414,false
13927,26272,גן הקופים/ארלוזורוב,רחוב: ארלוזורוב 32 עיר: רמת גן רציף:  קומה:,32.080909,34.812015,0,,26272,POINT (34.812015 32.080909),POINT (182400.33618023075 665350.4368569546),[665350.4368569546 182400.33618023075],665350.4368569546,182400.33618023075,1.1118441612226024E-4,-9.10432032875414,false
13928,26273,גן הקופים/ארלוזורוב,רחוב: ארלוזורוב 30 עיר: רמת גן רציף:  קומה:,32.080575,34.81226,0,,26273,POINT (34.81226 32.080575),POINT (182423.33244530347 665313.3153036729),[665313.3153036729 182423.33244530347],665313.3153036729,182423.33244530347,9.981657076075477E-5,-9.212176348742997,false
13929,26274,ביאליק/השוטרת,רחוב: ביאליק 21 עיר: רמת גן רציף:  קומה:,32.081044,34.814843,0,,26274,POINT (34.814843 32.081044),POINT (182667.38734190245 665364.4391277337),[665364.4391277337 182667.38734190245],665364.4391277337,182667.38734190245,1.9176461728943978E-4,-8.559241889647428,false
13930,26275,עיריית ר''ג/ביאליק,רחוב: ביאליק 31 עיר: רמת גן רציף:  קומה:,32.08225,34.814746,0,,26275,POINT (34.814746 32.08225),POINT (182658.712595432 665498.2061313777),[665498.2061313777 182658.712595432],665498.2061313777,182658.712595432,1.2100186102629161E-4,-9.019704632103235,false
13931,26276,עיריית ר''ג/ביאליק,רחוב: ביאליק 37 עיר: רמת גן רציף:  קומה:,32.082982,34.814527,0,,26276,POINT (34.814527 32.082982),POINT (182638.3301338521 665579.45270385),[665579.45270385 182638.3301338521],665579.45270385,182638.3301338521,2.4817493836414337E-4,-8.301376663844948,false
13932,26277,הרא''ה/הרצל,רחוב: הרא''ה 2 עיר: רמת גן רציף:  קומה:,32.083775,34.815945,0,,26277,POINT (34.815945 32.083775),POINT (182772.5200555839 665666.9057585276),[665666.9057585276 182772.5200555839],665666.9057585276,182772.5200555839,2.699720212302161E-4,-8.217192229408623,false
13933,26278,ביאליק/נורדאו,רחוב: ביאליק 61 עיר: רמת גן רציף:  קומה:,32.084802,34.812421,0,,26278,POINT (34.812421 32.084802),POINT (182440.23659327492 665781.9942389448),[665781.9942389448 182440.23659327492],665781.9942389448,182440.23659327492,9.513062430979771E-4,-6.957674525071855,false
13934,26283,הרצל/דרך ז'בוטינסקי,רחוב: הרצל 86 עיר: רמת גן רציף:  קומה:,32.087636,34.814894,0,,26283,POINT (34.814894 32.087636),POINT (182674.84272388226 666095.4120863718),[666095.4120863718 182674.84272388226],666095.4120863718,182674.84272388226,3.2230622409880203E-4,-8.040008457822049,false
13935,26284,דרך אבא הלל/רוקח,רחוב: דרך אבא הלל 51 עיר: רמת גן רציף:  קומה:,32.088894,34.808172,0,,26284,POINT (34.808172 32.088894),POINT (182040.7644360522 666237.224668086),[666237.224668086 182040.7644360522],666237.224668086,182040.7644360522,2.0985559019299584E-5,-10.771676022539031,false
13936,26286,דרך אבא הלל/רוקח,רחוב: דרך אבא הלל 66 עיר: רמת גן רציף:  קומה:,32.090008,34.810376,0,,26286,POINT (34.810376 32.090008),POINT (182249.2818411289 666359.9943597513),[666359.9943597513 182249.2818411289],666359.9943597513,182249.2818411289,5.856472613699428E-4,-7.442792892682422,false
13937,26287,דרך אבא הלל/התקווה,רחוב: דרך אבא הלל 85 עיר: רמת גן רציף:  קומה:,32.090769,34.811475,0,,26287,POINT (34.811475 32.090769),POINT (182353.33788264092 666444.0035235726),[666444.0035235726 182353.33788264092],666444.0035235726,182353.33788264092,0.0011126135681242726,-6.801043465426854,true
13938,26289,דרך אבא הלל/התקווה,רחוב: דרך אבא הלל 96 עיר: רמת גן רציף:  קומה:,32.091173,34.813685,0,,26289,POINT (34.813685 32.091173),POINT (182562.1283213137 666488.0451580699),[666488.0451580699 182562.1283213137],666488.0451580699,182562.1283213137,3.749409284696026E-5,-10.19132716147719,false
13939,26290,ת.רק''ל ביאליק/דרך ז'בוטינסקי,רחוב: דרך זאב ז'בוטינסקי 84 עיר: רמת גן רציף:  קומה:,32.087949,34.814065,0,,26290,POINT (34.814065 32.087949),POINT (182596.70657679776 666130.4038542454),[666130.4038542454 182596.70657679776],666130.4038542454,182596.70657679776,3.486490749949709E-6,-12.566614843393781,false
13940,26294,שטיינמן/הרב קוסובסקי,רחוב: אליעזר שטיינמן 11 עיר: תל אביב יפו רציף:  קומה:,32.098215,34.800718,0,,26294,POINT (34.800718 32.098215),POINT (181340.94867965998 667273.4477939986),[667273.4477939986 181340.94867965998],667273.4477939986,181340.94867965998,1.752861351717771E-4,-8.649090861168576,false
13941,26295,הרב קוסובסקי/שטיינמן,רחוב: הרב קוסובסקי 52 עיר: תל אביב יפו רציף:  קומה:,32.098737,34.80028,0,,26295,POINT (34.80028 32.098737),POINT (181299.82100889512 667331.4877393317),[667331.4877393317 181299.82100889512],667331.4877393317,181299.82100889512,5.614877674730965E-6,-12.090090755455348,false
